Regulator	Target	Relation	Relation counts
PhosphoSite	RNA	miRNAEffect	0
PhosphoSite	Site	miRNAEffect	0
PhosphoSite	Lysine	miRNAEffect	0
PhosphoSite	MethSite	miRNAEffect	0
Hyperlink	Protein	miRNAEffect	0
Hyperlink	SmallMol	miRNAEffect	0
Hyperlink	Complex	miRNAEffect	0
Hyperlink	FunctionalClass	miRNAEffect	0
Hyperlink	CellObject	miRNAEffect	0
Hyperlink	Disease	miRNAEffect	0
Hyperlink	Organ	miRNAEffect	0
Hyperlink	Virus	miRNAEffect	0
Hyperlink	ClinicalParameter	miRNAEffect	0
Hyperlink	CellProcess	miRNAEffect	0
Hyperlink	Organism	miRNAEffect	0
Hyperlink	Tissue	miRNAEffect	0
Hyperlink	Treatment	miRNAEffect	0
Hyperlink	CellType	miRNAEffect	0
Hyperlink	GeneticVariant	miRNAEffect	0
Hyperlink	MedicalProcedure	miRNAEffect	0
Hyperlink	PhosphoSite	miRNAEffect	0
Hyperlink	Hyperlink	miRNAEffect	0
Hyperlink	Mutation	miRNAEffect	0
Hyperlink	RNA	miRNAEffect	0
Hyperlink	Site	miRNAEffect	0
Hyperlink	Lysine	miRNAEffect	0
Hyperlink	MethSite	miRNAEffect	0
Mutation	Protein	miRNAEffect	0
Mutation	SmallMol	miRNAEffect	0
Mutation	Complex	miRNAEffect	0
Mutation	FunctionalClass	miRNAEffect	0
Mutation	CellObject	miRNAEffect	0
Mutation	Disease	miRNAEffect	0
Mutation	Organ	miRNAEffect	0
Mutation	Virus	miRNAEffect	0
Mutation	ClinicalParameter	miRNAEffect	0
Mutation	CellProcess	miRNAEffect	0
Mutation	Organism	miRNAEffect	0
Mutation	Tissue	miRNAEffect	0
Mutation	Treatment	miRNAEffect	0
Mutation	CellType	miRNAEffect	0
Mutation	GeneticVariant	miRNAEffect	0
Mutation	MedicalProcedure	miRNAEffect	0
Mutation	PhosphoSite	miRNAEffect	0
Mutation	Hyperlink	miRNAEffect	0
Mutation	Mutation	miRNAEffect	0
Mutation	RNA	miRNAEffect	0
Mutation	Site	miRNAEffect	0
Mutation	Lysine	miRNAEffect	0
Mutation	MethSite	miRNAEffect	0
RNA	Protein	miRNAEffect	0
RNA	SmallMol	miRNAEffect	0
RNA	Complex	miRNAEffect	0
RNA	FunctionalClass	miRNAEffect	0
RNA	CellObject	miRNAEffect	0
RNA	Disease	miRNAEffect	0
RNA	Organ	miRNAEffect	0
RNA	Virus	miRNAEffect	0
RNA	ClinicalParameter	miRNAEffect	0
RNA	CellProcess	miRNAEffect	0
RNA	Organism	miRNAEffect	0
RNA	Tissue	miRNAEffect	0
RNA	Treatment	miRNAEffect	0
RNA	CellType	miRNAEffect	0
RNA	GeneticVariant	miRNAEffect	0
RNA	MedicalProcedure	miRNAEffect	0
RNA	PhosphoSite	miRNAEffect	0
RNA	Hyperlink	miRNAEffect	0
RNA	Mutation	miRNAEffect	0
RNA	RNA	miRNAEffect	0
RNA	Site	miRNAEffect	0
RNA	Lysine	miRNAEffect	0
RNA	MethSite	miRNAEffect	0
Site	Protein	miRNAEffect	0
Site	SmallMol	miRNAEffect	0
Site	Complex	miRNAEffect	0
Site	FunctionalClass	miRNAEffect	0
Site	CellObject	miRNAEffect	0
Site	Disease	miRNAEffect	0
Site	Organ	miRNAEffect	0
Site	Virus	miRNAEffect	0
Site	ClinicalParameter	miRNAEffect	0
Site	CellProcess	miRNAEffect	0
Site	Organism	miRNAEffect	0
Site	Tissue	miRNAEffect	0
Site	Treatment	miRNAEffect	0
Site	CellType	miRNAEffect	0
Site	GeneticVariant	miRNAEffect	0
Site	MedicalProcedure	miRNAEffect	0
Site	PhosphoSite	miRNAEffect	0
Site	Hyperlink	miRNAEffect	0
Site	Mutation	miRNAEffect	0
Site	RNA	miRNAEffect	0
Site	Site	miRNAEffect	0
Site	Lysine	miRNAEffect	0
Site	MethSite	miRNAEffect	0
Lysine	Protein	miRNAEffect	0
Lysine	SmallMol	miRNAEffect	0
Lysine	Complex	miRNAEffect	0
Lysine	FunctionalClass	miRNAEffect	0
Lysine	CellObject	miRNAEffect	0
Lysine	Disease	miRNAEffect	0
Lysine	Organ	miRNAEffect	0
Lysine	Virus	miRNAEffect	0
Lysine	ClinicalParameter	miRNAEffect	0
Lysine	CellProcess	miRNAEffect	0
Lysine	Organism	miRNAEffect	0
Lysine	Tissue	miRNAEffect	0
Lysine	Treatment	miRNAEffect	0
Lysine	CellType	miRNAEffect	0
Lysine	GeneticVariant	miRNAEffect	0
Lysine	MedicalProcedure	miRNAEffect	0
Lysine	PhosphoSite	miRNAEffect	0
Lysine	Hyperlink	miRNAEffect	0
Lysine	Mutation	miRNAEffect	0
Lysine	RNA	miRNAEffect	0
Lysine	Site	miRNAEffect	0
Lysine	Lysine	miRNAEffect	0
Lysine	MethSite	miRNAEffect	0
MethSite	Protein	miRNAEffect	0
MethSite	SmallMol	miRNAEffect	0
MethSite	Complex	miRNAEffect	0
MethSite	FunctionalClass	miRNAEffect	0
MethSite	CellObject	miRNAEffect	0
MethSite	Disease	miRNAEffect	0
MethSite	Organ	miRNAEffect	0
MethSite	Virus	miRNAEffect	0
MethSite	ClinicalParameter	miRNAEffect	0
MethSite	CellProcess	miRNAEffect	0
MethSite	Organism	miRNAEffect	0
MethSite	Tissue	miRNAEffect	0
MethSite	Treatment	miRNAEffect	0
MethSite	CellType	miRNAEffect	0
MethSite	GeneticVariant	miRNAEffect	0
MethSite	MedicalProcedure	miRNAEffect	0
MethSite	PhosphoSite	miRNAEffect	0
MethSite	Hyperlink	miRNAEffect	0
MethSite	Mutation	miRNAEffect	0
MethSite	RNA	miRNAEffect	0
MethSite	Site	miRNAEffect	0
MethSite	Lysine	miRNAEffect	0
MethSite	MethSite	miRNAEffect	0
Protein	Protein	StateEffect	0
Protein	SmallMol	StateEffect	0
Protein	Complex	StateEffect	0
Protein	FunctionalClass	StateEffect	0
Protein	CellObject	StateEffect	0
Protein	Disease	StateEffect	0
Protein	Organ	StateEffect	0
Protein	Virus	StateEffect	0
Protein	ClinicalParameter	StateEffect	0
Protein	CellProcess	StateEffect	0
Protein	Organism	StateEffect	0
Protein	Tissue	StateEffect	0
Protein	Treatment	StateEffect	0
Protein	CellType	StateEffect	0
Protein	GeneticVariant	StateEffect	0
Protein	MedicalProcedure	StateEffect	0
Protein	PhosphoSite	StateEffect	1
Protein	Hyperlink	StateEffect	0
Protein	Mutation	StateEffect	0
Protein	RNA	StateEffect	0
Protein	Site	StateEffect	0
Protein	Lysine	StateEffect	0
Protein	MethSite	StateEffect	0
SmallMol	Protein	StateEffect	0
SmallMol	SmallMol	StateEffect	0
SmallMol	Complex	StateEffect	0
SmallMol	FunctionalClass	StateEffect	0
SmallMol	CellObject	StateEffect	0
SmallMol	Disease	StateEffect	0
SmallMol	Organ	StateEffect	0
SmallMol	Virus	StateEffect	0
SmallMol	ClinicalParameter	StateEffect	0
SmallMol	CellProcess	StateEffect	0
SmallMol	Organism	StateEffect	0
SmallMol	Tissue	StateEffect	0
SmallMol	Treatment	StateEffect	0
SmallMol	CellType	StateEffect	0
SmallMol	GeneticVariant	StateEffect	0
SmallMol	MedicalProcedure	StateEffect	0
SmallMol	PhosphoSite	StateEffect	0
SmallMol	Hyperlink	StateEffect	0
SmallMol	Mutation	StateEffect	0
SmallMol	RNA	StateEffect	0
SmallMol	Site	StateEffect	0
SmallMol	Lysine	StateEffect	0
SmallMol	MethSite	StateEffect	0
Complex	Protein	StateEffect	0
Complex	SmallMol	StateEffect	0
Complex	Complex	StateEffect	0
Complex	FunctionalClass	StateEffect	0
Complex	CellObject	StateEffect	0
Complex	Disease	StateEffect	0
Complex	Organ	StateEffect	0
Complex	Virus	StateEffect	0
Complex	ClinicalParameter	StateEffect	0
Complex	CellProcess	StateEffect	0
Complex	Organism	StateEffect	0
Complex	Tissue	StateEffect	0
Complex	Treatment	StateEffect	0
Complex	CellType	StateEffect	0
Complex	GeneticVariant	StateEffect	0
Complex	MedicalProcedure	StateEffect	0
Complex	PhosphoSite	StateEffect	0
Complex	Hyperlink	StateEffect	0
Complex	Mutation	StateEffect	0
Complex	RNA	StateEffect	0
Complex	Site	StateEffect	0
Complex	Lysine	StateEffect	0
Complex	MethSite	StateEffect	0
FunctionalClass	Protein	StateEffect	0
FunctionalClass	SmallMol	StateEffect	0
FunctionalClass	Complex	StateEffect	0
FunctionalClass	FunctionalClass	StateEffect	0
FunctionalClass	CellObject	StateEffect	0
FunctionalClass	Disease	StateEffect	0
FunctionalClass	Organ	StateEffect	0
FunctionalClass	Virus	StateEffect	0
FunctionalClass	ClinicalParameter	StateEffect	0
FunctionalClass	CellProcess	StateEffect	0
FunctionalClass	Organism	StateEffect	0
FunctionalClass	Tissue	StateEffect	0
FunctionalClass	Treatment	StateEffect	0
FunctionalClass	CellType	StateEffect	0
FunctionalClass	GeneticVariant	StateEffect	0
FunctionalClass	MedicalProcedure	StateEffect	0
FunctionalClass	PhosphoSite	StateEffect	0
FunctionalClass	Hyperlink	StateEffect	0
FunctionalClass	Mutation	StateEffect	0
FunctionalClass	RNA	StateEffect	0
FunctionalClass	Site	StateEffect	0
FunctionalClass	Lysine	StateEffect	0
FunctionalClass	MethSite	StateEffect	0
CellObject	Protein	StateEffect	0
CellObject	SmallMol	StateEffect	0
CellObject	Complex	StateEffect	0
CellObject	FunctionalClass	StateEffect	0
CellObject	CellObject	StateEffect	0
CellObject	Disease	StateEffect	0
CellObject	Organ	StateEffect	0
CellObject	Virus	StateEffect	0
CellObject	ClinicalParameter	StateEffect	0
CellObject	CellProcess	StateEffect	0
CellObject	Organism	StateEffect	0
CellObject	Tissue	StateEffect	0
CellObject	Treatment	StateEffect	0
CellObject	CellType	StateEffect	0
CellObject	GeneticVariant	StateEffect	0
CellObject	MedicalProcedure	StateEffect	0
CellObject	PhosphoSite	StateEffect	0
CellObject	Hyperlink	StateEffect	0
CellObject	Mutation	StateEffect	0
CellObject	RNA	StateEffect	0
CellObject	Site	StateEffect	0
CellObject	Lysine	StateEffect	0
CellObject	MethSite	StateEffect	0
Disease	Protein	StateEffect	0
Disease	SmallMol	StateEffect	0
Disease	Complex	StateEffect	0
Disease	FunctionalClass	StateEffect	0
Disease	CellObject	StateEffect	0
Disease	Disease	StateEffect	0
Disease	Organ	StateEffect	0
Disease	Virus	StateEffect	0
Disease	ClinicalParameter	StateEffect	0
Disease	CellProcess	StateEffect	0
Disease	Organism	StateEffect	0
Disease	Tissue	StateEffect	0
Disease	Treatment	StateEffect	0
Disease	CellType	StateEffect	0
Disease	GeneticVariant	StateEffect	0
Disease	MedicalProcedure	StateEffect	0
Disease	PhosphoSite	StateEffect	0
Disease	Hyperlink	StateEffect	0
Disease	Mutation	StateEffect	0
Disease	RNA	StateEffect	0
Disease	Site	StateEffect	0
Disease	Lysine	StateEffect	0
Disease	MethSite	StateEffect	0
Organ	Protein	StateEffect	0
Organ	SmallMol	StateEffect	0
Organ	Complex	StateEffect	0
Organ	FunctionalClass	StateEffect	0
Organ	CellObject	StateEffect	0
Organ	Disease	StateEffect	0
Organ	Organ	StateEffect	0
Organ	Virus	StateEffect	0
Organ	ClinicalParameter	StateEffect	0
Organ	CellProcess	StateEffect	0
Organ	Organism	StateEffect	0
Organ	Tissue	StateEffect	0
Organ	Treatment	StateEffect	0
Organ	CellType	StateEffect	0
Organ	GeneticVariant	StateEffect	0
Organ	MedicalProcedure	StateEffect	0
Organ	PhosphoSite	StateEffect	0
Organ	Hyperlink	StateEffect	0
Organ	Mutation	StateEffect	0
Organ	RNA	StateEffect	0
Organ	Site	StateEffect	0
Organ	Lysine	StateEffect	0
Organ	MethSite	StateEffect	0
Virus	Protein	StateEffect	0
Virus	SmallMol	StateEffect	0
Virus	Complex	StateEffect	0
Virus	FunctionalClass	StateEffect	0
Virus	CellObject	StateEffect	0
Virus	Disease	StateEffect	0
Virus	Organ	StateEffect	0
Virus	Virus	StateEffect	0
Virus	ClinicalParameter	StateEffect	0
Virus	CellProcess	StateEffect	0
Virus	Organism	StateEffect	0
Virus	Tissue	StateEffect	0
Virus	Treatment	StateEffect	0
Virus	CellType	StateEffect	0
Virus	GeneticVariant	StateEffect	0
Virus	MedicalProcedure	StateEffect	0
Virus	PhosphoSite	StateEffect	0
Virus	Hyperlink	StateEffect	0
Virus	Mutation	StateEffect	0
Virus	RNA	StateEffect	0
Virus	Site	StateEffect	0
Virus	Lysine	StateEffect	0
Virus	MethSite	StateEffect	0
ClinicalParameter	Protein	StateEffect	0
ClinicalParameter	SmallMol	StateEffect	0
ClinicalParameter	Complex	StateEffect	0
ClinicalParameter	FunctionalClass	StateEffect	0
ClinicalParameter	CellObject	StateEffect	0
ClinicalParameter	Disease	StateEffect	0
ClinicalParameter	Organ	StateEffect	0
ClinicalParameter	Virus	StateEffect	0
ClinicalParameter	ClinicalParameter	StateEffect	0
ClinicalParameter	CellProcess	StateEffect	0
ClinicalParameter	Organism	StateEffect	0
ClinicalParameter	Tissue	StateEffect	0
ClinicalParameter	Treatment	StateEffect	0
ClinicalParameter	CellType	StateEffect	0
ClinicalParameter	GeneticVariant	StateEffect	0
ClinicalParameter	MedicalProcedure	StateEffect	0
ClinicalParameter	PhosphoSite	StateEffect	0
ClinicalParameter	Hyperlink	StateEffect	0
ClinicalParameter	Mutation	StateEffect	0
ClinicalParameter	RNA	StateEffect	0
ClinicalParameter	Site	StateEffect	0
ClinicalParameter	Lysine	StateEffect	0
ClinicalParameter	MethSite	StateEffect	0
CellProcess	Protein	StateEffect	0
CellProcess	SmallMol	StateEffect	0
CellProcess	Complex	StateEffect	0
CellProcess	FunctionalClass	StateEffect	0
CellProcess	CellObject	StateEffect	0
CellProcess	Disease	StateEffect	0
CellProcess	Organ	StateEffect	0
CellProcess	Virus	StateEffect	0
CellProcess	ClinicalParameter	StateEffect	0
CellProcess	CellProcess	StateEffect	0
CellProcess	Organism	StateEffect	0
CellProcess	Tissue	StateEffect	0
CellProcess	Treatment	StateEffect	0
CellProcess	CellType	StateEffect	0
CellProcess	GeneticVariant	StateEffect	0
CellProcess	MedicalProcedure	StateEffect	0
CellProcess	PhosphoSite	StateEffect	0
CellProcess	Hyperlink	StateEffect	0
CellProcess	Mutation	StateEffect	0
CellProcess	RNA	StateEffect	0
CellProcess	Site	StateEffect	0
CellProcess	Lysine	StateEffect	0
CellProcess	MethSite	StateEffect	0
Organism	Protein	StateEffect	0
Organism	SmallMol	StateEffect	0
Organism	Complex	StateEffect	0
Organism	FunctionalClass	StateEffect	0
Organism	CellObject	StateEffect	0
Organism	Disease	StateEffect	0
Organism	Organ	StateEffect	0
Organism	Virus	StateEffect	0
Organism	ClinicalParameter	StateEffect	0
Organism	CellProcess	StateEffect	0
Organism	Organism	StateEffect	0
Organism	Tissue	StateEffect	0
Organism	Treatment	StateEffect	0
Organism	CellType	StateEffect	0
Organism	GeneticVariant	StateEffect	0
Organism	MedicalProcedure	StateEffect	0
Organism	PhosphoSite	StateEffect	0
Organism	Hyperlink	StateEffect	0
Organism	Mutation	StateEffect	0
Organism	RNA	StateEffect	0
Organism	Site	StateEffect	0
Organism	Lysine	StateEffect	0
Organism	MethSite	StateEffect	0
Tissue	Protein	StateEffect	0
Tissue	SmallMol	StateEffect	0
Tissue	Complex	StateEffect	0
Tissue	FunctionalClass	StateEffect	0
Tissue	CellObject	StateEffect	0
Tissue	Disease	StateEffect	0
Tissue	Organ	StateEffect	0
Tissue	Virus	StateEffect	0
Tissue	ClinicalParameter	StateEffect	0
Tissue	CellProcess	StateEffect	0
Tissue	Organism	StateEffect	0
Tissue	Tissue	StateEffect	0
Tissue	Treatment	StateEffect	0
Tissue	CellType	StateEffect	0
Tissue	GeneticVariant	StateEffect	0
Tissue	MedicalProcedure	StateEffect	0
Tissue	PhosphoSite	StateEffect	0
Tissue	Hyperlink	StateEffect	0
Tissue	Mutation	StateEffect	0
Tissue	RNA	StateEffect	0
Tissue	Site	StateEffect	0
Tissue	Lysine	StateEffect	0
Tissue	MethSite	StateEffect	0
Treatment	Protein	StateEffect	0
Treatment	SmallMol	StateEffect	0
Treatment	Complex	StateEffect	0
Treatment	FunctionalClass	StateEffect	0
Treatment	CellObject	StateEffect	0
Treatment	Disease	StateEffect	0
Treatment	Organ	StateEffect	0
Treatment	Virus	StateEffect	0
Treatment	ClinicalParameter	StateEffect	0
Treatment	CellProcess	StateEffect	0
Treatment	Organism	StateEffect	0
Treatment	Tissue	StateEffect	0
Treatment	Treatment	StateEffect	0
Treatment	CellType	StateEffect	0
Treatment	GeneticVariant	StateEffect	0
Treatment	MedicalProcedure	StateEffect	0
Treatment	PhosphoSite	StateEffect	0
Treatment	Hyperlink	StateEffect	0
Treatment	Mutation	StateEffect	0
Treatment	RNA	StateEffect	0
Treatment	Site	StateEffect	0
Treatment	Lysine	StateEffect	0
Treatment	MethSite	StateEffect	0
CellType	Protein	StateEffect	0
CellType	SmallMol	StateEffect	0
CellType	Complex	StateEffect	0
CellType	FunctionalClass	StateEffect	0
CellType	CellObject	StateEffect	0
CellType	Disease	StateEffect	0
CellType	Organ	StateEffect	0
CellType	Virus	StateEffect	0
CellType	ClinicalParameter	StateEffect	0
CellType	CellProcess	StateEffect	0
CellType	Organism	StateEffect	0
CellType	Tissue	StateEffect	0
CellType	Treatment	StateEffect	0
CellType	CellType	StateEffect	0
CellType	GeneticVariant	StateEffect	0
CellType	MedicalProcedure	StateEffect	0
CellType	PhosphoSite	StateEffect	0
CellType	Hyperlink	StateEffect	0
CellType	Mutation	StateEffect	0
CellType	RNA	StateEffect	0
CellType	Site	StateEffect	0
CellType	Lysine	StateEffect	0
CellType	MethSite	StateEffect	0
GeneticVariant	Protein	StateEffect	0
GeneticVariant	SmallMol	StateEffect	0
GeneticVariant	Complex	StateEffect	0
GeneticVariant	FunctionalClass	StateEffect	0
GeneticVariant	CellObject	StateEffect	0
GeneticVariant	Disease	StateEffect	0
GeneticVariant	Organ	StateEffect	0
GeneticVariant	Virus	StateEffect	0
GeneticVariant	ClinicalParameter	StateEffect	0
GeneticVariant	CellProcess	StateEffect	0
GeneticVariant	Organism	StateEffect	0
GeneticVariant	Tissue	StateEffect	0
GeneticVariant	Treatment	StateEffect	0
GeneticVariant	CellType	StateEffect	0
GeneticVariant	GeneticVariant	StateEffect	0
GeneticVariant	MedicalProcedure	StateEffect	0
GeneticVariant	PhosphoSite	StateEffect	0
GeneticVariant	Hyperlink	StateEffect	0
GeneticVariant	Mutation	StateEffect	0
GeneticVariant	RNA	StateEffect	0
GeneticVariant	Site	StateEffect	0
GeneticVariant	Lysine	StateEffect	0
GeneticVariant	MethSite	StateEffect	0
MedicalProcedure	Protein	StateEffect	0
MedicalProcedure	SmallMol	StateEffect	0
MedicalProcedure	Complex	StateEffect	0
MedicalProcedure	FunctionalClass	StateEffect	0
MedicalProcedure	CellObject	StateEffect	0
MedicalProcedure	Disease	StateEffect	0
MedicalProcedure	Organ	StateEffect	0
MedicalProcedure	Virus	StateEffect	0
MedicalProcedure	ClinicalParameter	StateEffect	0
MedicalProcedure	CellProcess	StateEffect	0
MedicalProcedure	Organism	StateEffect	0
MedicalProcedure	Tissue	StateEffect	0
MedicalProcedure	Treatment	StateEffect	0
MedicalProcedure	CellType	StateEffect	0
MedicalProcedure	GeneticVariant	StateEffect	0
MedicalProcedure	MedicalProcedure	StateEffect	0
MedicalProcedure	PhosphoSite	StateEffect	0
MedicalProcedure	Hyperlink	StateEffect	0
MedicalProcedure	Mutation	StateEffect	0
MedicalProcedure	RNA	StateEffect	0
MedicalProcedure	Site	StateEffect	0
MedicalProcedure	Lysine	StateEffect	0
MedicalProcedure	MethSite	StateEffect	0
PhosphoSite	Protein	StateEffect	19
PhosphoSite	SmallMol	StateEffect	0
PhosphoSite	Complex	StateEffect	0
PhosphoSite	FunctionalClass	StateEffect	46
PhosphoSite	CellObject	StateEffect	0
PhosphoSite	Disease	StateEffect	0
PhosphoSite	Organ	StateEffect	0
PhosphoSite	Virus	StateEffect	0
PhosphoSite	ClinicalParameter	StateEffect	0
PhosphoSite	CellProcess	StateEffect	0
PhosphoSite	Organism	StateEffect	0
PhosphoSite	Tissue	StateEffect	0
PhosphoSite	Treatment	StateEffect	0
PhosphoSite	CellType	StateEffect	0
PhosphoSite	GeneticVariant	StateEffect	0
PhosphoSite	MedicalProcedure	StateEffect	0
PhosphoSite	PhosphoSite	StateEffect	0
PhosphoSite	Hyperlink	StateEffect	0
PhosphoSite	Mutation	StateEffect	0
PhosphoSite	RNA	StateEffect	0
PhosphoSite	Site	StateEffect	0
PhosphoSite	Lysine	StateEffect	0
PhosphoSite	MethSite	StateEffect	0
Hyperlink	Protein	StateEffect	0
Hyperlink	SmallMol	StateEffect	0
Hyperlink	Complex	StateEffect	0
Hyperlink	FunctionalClass	StateEffect	0
Hyperlink	CellObject	StateEffect	0
Hyperlink	Disease	StateEffect	0
Hyperlink	Organ	StateEffect	0
Hyperlink	Virus	StateEffect	0
Hyperlink	ClinicalParameter	StateEffect	0
Hyperlink	CellProcess	StateEffect	0
Hyperlink	Organism	StateEffect	0
Hyperlink	Tissue	StateEffect	0
Hyperlink	Treatment	StateEffect	0
Hyperlink	CellType	StateEffect	0
Hyperlink	GeneticVariant	StateEffect	0
Hyperlink	MedicalProcedure	StateEffect	0
Hyperlink	PhosphoSite	StateEffect	0
Hyperlink	Hyperlink	StateEffect	0
Hyperlink	Mutation	StateEffect	0
Hyperlink	RNA	StateEffect	0
Hyperlink	Site	StateEffect	0
Hyperlink	Lysine	StateEffect	0
Hyperlink	MethSite	StateEffect	0
Mutation	Protein	StateEffect	0
Mutation	SmallMol	StateEffect	0
Mutation	Complex	StateEffect	0
Mutation	FunctionalClass	StateEffect	0
Mutation	CellObject	StateEffect	0
Mutation	Disease	StateEffect	0
Mutation	Organ	StateEffect	0
Mutation	Virus	StateEffect	0
Mutation	ClinicalParameter	StateEffect	0
Mutation	CellProcess	StateEffect	0
Mutation	Organism	StateEffect	0
Mutation	Tissue	StateEffect	0
Mutation	Treatment	StateEffect	0
Mutation	CellType	StateEffect	0
Mutation	GeneticVariant	StateEffect	0
Mutation	MedicalProcedure	StateEffect	0
Mutation	PhosphoSite	StateEffect	0
Mutation	Hyperlink	StateEffect	0
Mutation	Mutation	StateEffect	0
Mutation	RNA	StateEffect	0
Mutation	Site	StateEffect	0
Mutation	Lysine	StateEffect	0
Mutation	MethSite	StateEffect	0
RNA	Protein	StateEffect	0
RNA	SmallMol	StateEffect	0
RNA	Complex	StateEffect	0
RNA	FunctionalClass	StateEffect	0
RNA	CellObject	StateEffect	0
RNA	Disease	StateEffect	0
RNA	Organ	StateEffect	0
RNA	Virus	StateEffect	0
RNA	ClinicalParameter	StateEffect	0
RNA	CellProcess	StateEffect	0
RNA	Organism	StateEffect	0
RNA	Tissue	StateEffect	0
RNA	Treatment	StateEffect	0
RNA	CellType	StateEffect	0
RNA	GeneticVariant	StateEffect	0
RNA	MedicalProcedure	StateEffect	0
RNA	PhosphoSite	StateEffect	0
